,time,ground_force1_pt1y,ground_force1_pt1x,ground_force2_pt1y,ground_force2_pt1x,ground_force1_pt2x,ground_force1_pt2y,ground_force1_pt2z,ground_force2_pt2x,ground_force2_pt2y,ground_force2_pt2z
162,0.162,0.340138,-1.09809,0.34951,-0.745299,35.33546879249766,5.168160338442849,447.2860187228956,-38.94710912179227,4.148079538674402,415.5870398790376
163,0.163,0.339552,-1.097144,0.350138,-0.74711,35.33012425641045,5.23182509304856,447.0793515009736,-38.919077730367015,4.154669686489699,415.3568501519844
164,0.164,0.339754,-1.096432,0.34984,-0.744747,35.32447463689376,5.297080071203488,446.8724731461566,-38.88688882776734,4.15980141026618,415.1263058985177
165,0.165,0.339685,-1.096599,0.350144,-0.747312,35.317868041216926,5.362844019844155,446.6654595503754,-38.859643260261585,4.165008986968669,414.8953881866689
166,0.166,0.33938,-1.096482,0.350575,-0.745325,35.31146065360433,5.429128858675064,446.45838663102495,-38.82785967173361,4.169823915167202,414.664076180754
167,0.167,0.339411,-1.096906,0.349331,-0.744145,35.30442074227073,5.496482691594794,446.25133026950937,-38.79689550580532,4.1724509107409125,414.43234716322746
168,0.168,0.339354,-1.096547,0.350395,-0.745604,35.298065666376786,5.564456819092778,446.04436624902246,-38.76858100824081,4.17687990245969,414.20017655932367
169,0.169,0.339144,-1.097637,0.349863,-0.744952,35.29015688289644,5.632960751619266,445.8375701916258,-38.73816422963356,4.179214027445928,413.96753796447786
170,0.17,0.339223,-1.097032,0.350744,-0.745178,35.28383195338724,5.702410223929764,445.6310174946837,-38.70863202837729,4.182469626518673,413.73440317451445
171,0.171,0.339131,-1.097098,0.349952,-0.743559,35.27671855065573,5.7723182104039354,445.424783266717,-38.677259073921185,4.183568239422501,413.5007422185843
172,0.172,0.339267,-1.097569,0.350053,-0.744668,35.26907646530954,5.843055941337607,445.2189422627425,-38.648615850309945,4.185083599943415,413.2665233948314
173,0.173,0.339274,-1.098458,0.350773,-0.745081,35.26088661218808,5.914237920205098,445.0135688191614,-38.619275660008356,4.1867496309139245,413.0317133087646
174,0.174,0.339101,-1.097635,0.350237,-0.744971,35.25427303666403,5.985783941887731,444.8087367882698,-38.58940862801057,4.186699439109361,412.7962769143076
175,0.175,0.338886,-1.09775,0.35051,-0.745949,35.246579920807505,6.0578021118629035,444.6045194724599,-38.560622706233445,4.187006310037281,412.56017755749485
176,0.176,0.338707,-1.098095,0.350216,-0.744651,35.23850958940551,6.1303398663467945,444.4009895581871,-38.52955067819323,4.186302702621862,412.3233770227823
177,0.177,0.338657,-1.098155,0.350919,-0.745223,35.23057151582901,6.203458993382261,444.19821904977937,-38.50033516396465,4.186161243785062,412.0858355819324
178,0.178,0.339059,-1.096712,0.349922,-0.743868,35.22397832774048,6.277450654862028,443.9962792031668,-38.46917562542043,4.183893722926367,411.8475120454343
179,0.179,0.338965,-1.09769,0.35022,-0.746057,35.21480081263509,6.351334409475528,443.7952404596143,-38.441539371749926,4.182504086302858,411.6083638164144
180,0.18,0.338957,-1.097333,0.350624,-0.744726,35.20678992320852,6.425659236566119,443.5951723795399,-38.41035856525428,4.180812431311261,411.36834694698894
181,0.181,0.339332,-1.096342,0.350662,-0.74546,35.19923978254524,6.500688560883561,443.3961435765079,-38.38121422741568,4.178356000673598,411.1274161970079
182,0.182,0.339022,-1.096341,0.350435,-0.745841,35.1905216891211,6.575320278214965,443.1982216514822,-38.35168424523784,4.175245176528059,410.88552509513545
183,0.183,0.338727,-1.09641,0.350242,-0.746085,35.18155112161442,6.650219781875517,443.0014731274318,-38.32198037785452,4.171788474426574,410.6426260022118
184,0.184,0.338469,-1.096886,0.350286,-0.745135,35.17198674352013,6.725373990038374,442.8059633843772,-38.291041263402555,4.168198537240541,410.39867017683326
185,0.185,0.33826,-1.097823,0.350349,-0.746213,35.161770407561754,6.800759373881014,442.6117565949693,-38.26208442615558,4.164267128976025,410.1536078430896
186,0.186,0.338198,-1.097433,0.350778,-0.744937,35.15268615989596,6.876437986523107,442.4189156606901,-38.23072328391411,4.160351128499628,409.9073882603899
187,0.187,0.338658,-1.096941,0.350021,-0.744396,35.143505244105064,6.952748492728797,442.22750214876487,-38.20004215564746,4.154908523176205,409.65995979530857
188,0.188,0.338234,-1.098428,0.350856,-0.746335,35.132143104972734,7.028248199344042,442.0375762298748,-38.171781269382144,4.15072740241949,409.4112699953748
189,0.189,0.338527,-1.097549,0.349934,-0.744954,35.12294139203837,7.104501086437509,441.8491966167594,-38.14013577033116,4.144468951156772,409.16126566473343
190,0.19,0.338347,-1.09685,0.351175,-0.746576,35.11335096292578,7.180279839111512,441.6624205037985,-38.111423729258256,4.140063443208711,408.90989294159726
191,0.191,0.337956,-1.097091,0.350032,-0.745128,35.102608886441764,7.2558088799475255,441.4773035076623,-38.07956715107061,4.13297423458541,408.6570973774121
192,0.192,0.337811,-1.097658,0.3506,-0.745627,35.0913264454402,7.331507402049036,441.29389960911766,-38.049577983632894,4.127306756699893,408.4028240176516
193,0.193,0.33763,-1.097541,0.350187,-0.744733,35.08051113944776,7.407055402642988,441.1122610960794,-38.018111126795176,4.120379509500089,408.1470174841583
194,0.194,0.337868,-1.098191,0.349932,-0.744678,35.06870968704654,7.482869717199552,440.93243850799325,-37.98739344162645,4.113342054520343,407.8896220589466
195,0.195,0.337896,-1.096845,0.35045,-0.745382,35.05868302800979,7.558283054028593,440.7544805816368,-37.95733975984509,4.106820007853327,407.6305817693769
196,0.196,0.338464,-1.096065,0.349747,-0.745764,35.047867325186125,7.634007029310041,440.57843419842266,-37.92686389343727,4.098830033043008,407.3698404746133
197,0.197,0.338013,-1.096541,0.351005,-0.746198,35.035570966128745,7.7084442025141815,440.404344333287,-37.89633464445349,4.09256483389921,407.1073419532712
198,0.198,0.337422,-1.097374,0.350421,-0.745006,35.02269156446568,7.782435112166967,440.2322540052435,-37.864068814973535,4.084232147234218,406.8430299921614
199,0.199,0.337422,-1.096433,0.351099,-0.745218,35.01135896100831,7.8566723119145685,440.06220422968033,-37.8330912172292,4.076946735521813,406.57684847603656
200,0.2,0.337731,-1.096309,0.349501,-0.743872,34.99898122459548,7.93083540684059,439.89423397247486,-37.80043468387381,4.06718137947914,406.3087414782429
201,0.201,0.337189,-1.097261,0.350426,-0.744939,34.98529865267095,8.00372608998866,439.7283801059962,-37.77006507838757,4.05974587057172,406.0386533521792
202,0.202,0.337639,-1.096554,0.350605,-0.744918,34.97304577159239,8.077149179042479,439.5646773670626,-37.7384763056069,4.051382003441881,405.7665288234632
203,0.203,0.336993,-1.096603,0.350487,-0.745825,34.95980733667043,8.148978653114911,439.4031583169162,-37.70767932236619,4.042549568260851,405.49231308270464
204,0.204,0.336871,-1.097347,0.349856,-0.745056,34.94564433193632,8.220796689597403,439.24385330327664,-37.6750651482394,4.033043343004758,405.215951878784
205,0.205,0.337059,-1.097102,0.350101,-0.743905,34.932240969637,8.292351701020692,439.0867904245245,-37.6419228763692,4.024263085654745,404.93739161253376
206,0.206,0.337196,-1.097542,0.350742,-0.744242,34.91792368945689,8.363245371877715,438.9319954960682,-37.61011768437032,4.015739526321437,404.6565794307188
207,0.207,0.336824,-1.097356,0.350114,-0.743132,34.90400415746563,8.432982695359613,438.7794920189387,-37.57670984529385,4.005818359293817,404.3734633202132
208,0.208,0.336519,-1.098646,0.350847,-0.744767,34.88838126479168,8.502103009955984,438.6293011506543,-37.545886738638856,3.997140235012657,404.0879922022683
209,0.209,0.336808,-1.097096,0.350226,-0.74412,34.87537212602192,8.571097035870979,438.48144167839286,-37.512616861397305,3.987000751968537,403.8001160267682
210,0.21,0.336853,-1.096362,0.350916,-0.744486,34.86132207732775,8.63909091120739,438.3359299945075,-37.480190839118166,3.978075448524641,403.5097858663672
211,0.211,0.337001,-1.09707,0.350515,-0.746271,34.84560667431913,8.706396227871744,438.1927800744149,-37.44901043697612,3.9679727946646235,403.21695401040887
212,0.212,0.337259,-1.096513,0.349823,-0.745225,34.83093468962767,8.772985067154275,438.0520034568861,-37.414821570829965,3.957503183665935,402.9215740585223
213,0.213,0.336689,-1.096792,0.350377,-0.745951,34.81520711022111,8.837885034938742,437.9136092267621,-37.382223318255,3.9482139236991505,402.6236010137941
214,0.214,0.336547,-1.09642,0.349953,-0.745228,34.79991313445179,8.902318296498038,437.7776040001159,-37.34799092953371,3.9378912293537853,402.3229913754137
215,0.215,0.336565,-1.096457,0.3504,-0.745762,34.78399516884218,8.965983610832582,437.6439919118736,-37.31482683858845,3.9283942130911718,402.0197032306913
216,0.216,0.336522,-1.097068,0.350675,-0.745666,34.76729082461104,9.028627364509244,437.5127746059076,-37.28084067383949,3.918689876624978,401.7136963463434
217,0.217,0.336575,-1.096684,0.350728,-0.744888,34.75137191394395,9.090374604959448,437.3839512276061,-37.245977268971885,3.9087381022300858,401.40493225894704
218,0.218,0.336442,-1.096701,0.35033,-0.745342,34.7348454460121,9.150912073195759,437.2575184189181,-37.21214767359429,3.8983196439807344,401.093374364457
219,0.219,0.336763,-1.096072,0.35069,-0.744456,34.718761622743365,9.210849235907075,437.1334703158735,-37.17677716377308,3.8886531189191818,400.7789880066862
220,0.22,0.336827,-1.096077,0.349902,-0.745146,34.70184383435,9.269445316893389,437.0117985485685,-37.14277925242476,3.877841998156379,400.4617405646458
221,0.221,0.336112,-1.096335,0.350769,-0.74493,34.68447665461752,9.32614932780179,436.8924922436023,-37.10766969954968,3.868698597906494,400.14160153864594
222,0.222,0.33625,-1.096662,0.350314,-0.744373,34.66684783595956,9.38256509812619,436.7755380289509,-37.07201152229003,3.85825507045736,399.8185426350551
223,0.223,0.336426,-1.097311,0.350428,-0.745698,34.64870830424408,9.437850304433917,436.660920041258,-37.03802600479471,3.84841139507914,399.4925378496196
224,0.224,0.336317,-1.097276,0.350791,-0.74517,34.63106815339586,9.49165549878291,436.5486199355169,-37.00197670787385,3.8388563688736905,399.1635635492448
225,0.225,0.336127,-1.096613,0.350525,-0.74482,34.61387563978094,9.544159136293947,436.4386168971183,-36.9658934784256,3.82872059756734,398.8315985521408
226,0.226,0.336756,-1.096391,0.350211,-0.745276,34.59606617637834,9.596236601843156,436.33088765623495,-36.930403458617995,3.818593486250088,398.4966242062361
227,0.227,0.336594,-1.096028,0.350174,-0.743819,34.57822632674475,9.64625423584098,436.2254065045093,-36.892787094808604,3.808808230064595,398.1586244657676
228,0.228,0.337016,-1.096522,0.350565,-0.745216,34.55936279877803,9.695564359064825,436.12214531401344,-36.85781114618519,3.799523804848739,397.8175859659501
229,0.229,0.336627,-1.096122,0.349612,-0.745463,34.54123143828577,9.742750296513629,436.02107355844544,-36.821471693110816,3.788975957735943,397.4734980956383
230,0.23,0.336135,-1.096474,0.350631,-0.74563,34.52219122236523,9.788499400253505,435.9221583365233,-36.78483914515678,3.780488197717925,397.1263530678889
231,0.231,0.33645,-1.096126,0.350899,-0.745266,34.50369925260187,9.833702071224454,435.82536439754045,-36.7474632488077,3.7713447861750002,396.7761459883387
232,0.232,0.336335,-1.09676,0.349421,-0.745466,34.484078748093744,9.877102779978967,435.7306541690416,-36.71044009482263,3.760557727379563,396.42287492131135
233,0.233,0.336436,-1.096452,0.35088,-0.745811,34.46525903830946,9.919330086323932,435.63798778657554,-36.673352125236796,3.7528167589788444,396.0665409535701
234,0.234,0.336278,-1.095803,0.349898,-0.743887,34.4466445557874,9.959892657838092,435.5473231254832,-36.6337871399883,3.7427503424635202,395.7071482556353
235,0.235,0.336406,-1.095962,0.351124,-0.745631,34.42709182868423,9.99932028723788,435.4586158346728,-36.59768430315501,3.73501365362922,395.34470414058586
236,0.236,0.336281,-1.096021,0.350248,-0.745734,34.40751447318072,10.037059908565274,435.37181937233663,-36.55973714878683,3.725302573038506,394.9792191202656
237,0.237,0.335986,-1.096547,0.350142,-0.745966,34.38735118575291,10.073181612172217,435.2868850435604,-36.52171858631931,3.7164946764915276,394.6107069588166
238,0.238,0.335802,-1.097125,0.350241,-0.745015,34.367022735317285,10.107954658476759,435.203762039774,-36.48231990555502,3.7080302255143054,394.2391847234656
239,0.239,0.335629,-1.097896,0.35062,-0.744076,34.34639395525803,10.141268490467166,435.122397479995,-36.4427397811997,3.6999891578744064,393.8646728324902
240,0.24,0.3362,-1.097469,0.350597,-0.74428,34.326861735345304,10.17384674493101,435.0427364538104,-36.40411327694036,3.691694078134594,393.4871951002952
241,0.241,0.336278,-1.096459,0.350103,-0.74534,34.30781701355238,10.204444262387732,434.9647220660473,-36.366157849053245,3.683080248255937,393.10677877952935
242,0.242,0.336621,-1.095969,0.349801,-0.744938,34.288162767780335,10.233812095704181,434.888295483082,-36.326560349530055,3.6748145782627146,392.7234546001797
243,0.243,0.33612,-1.096744,0.350428,-0.745315,34.267160007498134,10.260835517374607,434.8133959807361,-36.287567028711116,3.66763761698231,392.3372568055781
244,0.244,0.336185,-1.095331,0.351058,-0.746055,34.2482677653066,10.286920025447909,434.739960993713,-36.248767537415105,3.6606265428740734,391.9482231852605
245,0.245,0.336217,-1.095769,0.350582,-0.745474,34.22745308843401,10.311463348086816,434.6679261665229,-36.20848392855528,3.652675154961665,391.5563951046207
246,0.246,0.335781,-1.097165,0.350748,-0.74513,34.20561503017171,10.334028446745393,434.5972254058493,-36.168280658233094,3.6455338638838626,391.16181753130354
247,0.247,0.335769,-1.096562,0.350374,-0.744316,34.18571664125795,10.355506517953025,434.52779093430655,-36.12745758630072,3.638022683079124,390.7645390582846
248,0.248,0.33649,-1.095414,0.350771,-0.744688,34.16630996121819,10.376206993694936,434.45955334554094,-36.08767797638497,3.631454220119619,390.36461192358416
249,0.249,0.336048,-1.095705,0.350188,-0.74539,34.145417009670375,10.394235540381151,434.3924416606253,-36.0480934953657,3.624078668210871,389.96209202657
250,0.25,0.336111,-1.096432,0.350715,-0.746979,34.124046777603816,10.41126305639787,434.3263833856993,-36.00926921230279,3.617986797873499,389.5570389408029
251,0.251,0.336447,-1.095401,0.350824,-0.74598,34.104399218640324,10.427061668237183,434.2613045708055,-35.967738596806306,3.611650948823912,389.1495159233847
252,0.252,0.335726,-1.095837,0.350572,-0.745307,34.08325524028657,10.44030672520336,434.1971298698744,-35.92642451684549,3.6051280220711024,388.73958992076814
253,0.253,0.335615,-1.096013,0.350782,-0.745447,34.0623476951867,10.452671792695579,434.1337826018079,-35.885823235993065,3.599240472247021,388.3273315709948
254,0.254,0.335467,-1.097077,0.350467,-0.746415,34.04053437238466,10.463517644069256,434.0711848126109,-35.845959410102004,3.593000300188375,387.91281520232775
255,0.255,0.335576,-1.097158,0.350905,-0.74504,34.019691988605565,10.473147251079524,434.0092573385217,-35.80367208341318,3.5876840457879546,387.49611882824735
256,0.256,0.335782,-1.096378,0.350122,-0.744149,33.99970417956536,10.481410772912254,433.9479198700899,-35.76179868409294,3.581315781133835,387.0773241387837
257,0.257,0.336244,-1.097048,0.351223,-0.746537,33.978265491318076,10.488478543809984,433.8870910171535,-35.72314501920093,3.576998103955034,386.6565164881589
258,0.258,0.336053,-1.097113,0.350626,-0.744482,33.95743637164968,10.493454059302051,433.826688374664,-35.6800002690894,3.571146131392456,386.23378487871736
259,0.259,0.335796,-1.096382,0.350811,-0.744584,33.93741316152765,10.496937961050609,433.7666285893138,-35.638975981236534,3.566236494114267,385.8092219411242
260,0.26,0.335713,-1.095837,0.351422,-0.744615,33.91721908661542,10.499185020326431,433.7068274269178,-35.597856063517064,3.5619093307951077,385.3829239108162
261,0.261,0.336299,-1.094503,0.350236,-0.744925,33.897834248860924,10.500706120130845,433.6471998405028,-35.557002776914885,3.555937282978765,384.9549906006914
262,0.262,0.335868,-1.096546,0.350765,-0.746076,33.87509761816885,10.499832235982126,433.58766003906175,-35.51699072768293,3.551827490344039,384.5255253700301
263,0.263,0.336319,-1.096273,0.35023,-0.744503,33.85470702416622,10.498480415386972,433.5281215569241,-35.47426785895677,3.5467955863935767,384.0946350896398
264,0.264,0.336397,-1.095224,0.351739,-0.745989,33.83512714807137,10.495414756019416,433.46849732370106,-35.43463044182923,3.543943694585381,383.6624301032242
265,0.265,0.336587,-1.095999,0.350554,-0.745923,33.813762514676405,10.491140382631517,433.4086997347572,-35.393481065894456,3.53852742492661,383.2290241849753
266,0.266,0.33693,-1.095682,0.351393,-0.746567,33.793533484453405,10.485719422722008,433.348640722164,-35.353095629271124,3.535257871049232,382.7945344933946
267,0.267,0.336262,-1.096036,0.350288,-0.742182,33.77268124579494,10.478009980990787,433.2882318260865,-35.307749328115165,3.5301596077870463,382.35908152135255
268,0.268,0.336155,-1.096445,0.350943,-0.746449,33.75182580739959,10.469607112608784,433.22738426655576,-35.27113764563411,3.5269286892735594,381.922789042397
269,0.269,0.336642,-1.095673,0.351747,-0.746014,33.73220699081349,10.460567795334223,433.1660090155785,-35.229921340615896,3.523945647580165,381.4857840533278
270,0.27,0.335822,-1.096849,0.350665,-0.745652,33.71069942313918,10.449015900507836,433.10401686953406,-35.18889043548578,3.519166491914013,381.04819671305535
271,0.271,0.33575,-1.096968,0.352046,-0.745627,33.690311529923065,10.437032162960893,433.0413185218092,-35.14832420390609,3.5169307083947956,380.6101602777684
272,0.272,0.336322,-1.096213,0.351486,-0.745392,33.67086352823252,10.424539149871652,432.9778246356206,-35.107691157933786,3.5128242604294346,380.171811032438
273,0.273,0.336426,-1.095721,0.351678,-0.746365,33.65122141993408,10.410452228607227,432.91344591697697,-35.06842503475208,3.5095295897033427,379.7332882186901
274,0.274,0.336188,-1.095899,0.351474,-0.747445,33.630980985183434,10.394925533589596,432.84809318772994,-35.02944078299291,3.505887617806548,379.29473395908144
275,0.275,0.336424,-1.096664,0.35158,-0.745993,33.610227776138395,10.378803932226093,432.7816774586657,-34.98811554866763,3.5025927485125834,378.8562931778216
276,0.276,0.336325,-1.096669,0.351391,-0.744332,33.590311110905446,10.361307989946248,432.7141100025869,-34.94678866072463,3.499027870727485,378.4181135179833
277,0.277,0.336576,-1.095374,0.35156,-0.744412,33.571773067731186,10.343152934388382,432.64530242733673,-34.90742661625274,3.495833362125691,377.9803452552492
278,0.278,0.336233,-1.097213,0.35138,-0.746066,33.550181479449165,10.323425618780847,432.57516674871385,-34.86987906535044,3.4922890934888757,377.5431412082488
279,0.279,0.33693,-1.096585,0.351332,-0.745909,33.53113892819329,10.30379148456399,432.5036154632288,-34.830777795680994,3.4888624337631216,377.1066566455397
280,0.28,0.33696,-1.093983,0.351995,-0.746607,33.51415374038848,10.28257552330024,432.43056162065216,-34.79280571673483,3.4861182558490578,376.6710491892971
281,0.281,0.337412,-1.094423,0.351594,-0.748273,33.494210982029394,10.260899237920944,432.35591889630587,-34.75609284382019,3.482266943138845,376.2364787157733
282,0.282,0.337041,-1.095328,0.352364,-0.745915,33.4738884542579,10.237550603359473,432.2796016630465,-34.71566428180404,3.4795283968130275,375.8031072525991
283,0.283,0.337136,-1.095283,0.351361,-0.746335,33.45460168925056,10.213852026621307,432.2015250628916,-34.67833920862528,3.4749430439092976,375.3710988729991
